,customer_id,first_name,last_name,username,email,gender,birthdate,device_type,device_id,device_version,home_location_lat,home_location_long,home_location,home_country,first_join_date
517,25538,Amelia,Lailasari,02e61e6a-87fb-42b1-81e1-0ca10d2f693c,02e61e6a_87fb_42b1_81e1_0ca10d2f693c@zakyfoundation.org,F,2001-09-22,Android,af2428e5-28be-4595-af5c-d4ea0f96e56b,Android 2.3.2,2.2361783376587283,115.15594923947468,Kalimantan Timur,Indonesia,2021-10-30
518,77326,Kartika,Halimah,f17e4247-6ffb-4318-85c9-0e4a3a69e7cd,f17e4247_6ffb_4318_85c9_0e4a3a69e7cd@startupcampus.id,F,1986-07-14,Android,6218613b-11be-47e1-addf-c12bafecbc72,Android 4.2,-5.2246116910643,105.36872168335876,Lampung,Indonesia,2022-03-20
519,80853,Rini,Nasyidah,5f722e95-2d09-48af-b5d3-9e5530f1781f,5f722e95_2d09_48af_b5d3_9e5530f1781f@zakyfoundation.org,F,2002-11-23,Android,070e4cc5-af16-4301-be77-0ac4e7fa744a,Android 3.2.2,-6.230630325664753,106.87660144006004,Jakarta Raya,Indonesia,2017-04-23
520,12333,Kamaria,Hartati,7899ad55-2512-472d-92bd-09e15410d75b,7899ad55_2512_472d_92bd_09e15410d75b@zakyfoundation.org,F,2000-05-30,Android,2676338b-2383-46e3-ad4e-6bb16065f0b9,Android 3.1,-2.1125534521233167,119.63765720202406,Sulawesi Barat,Indonesia,2020-07-30
521,22711,Ilsa,Nuraini,a0ae83b2-3531-42b8-8652-d18eb3e9a6e5,a0ae83b2_3531_42b8_8652_d18eb3e9a6e5@zakyfoundation.org,F,1998-06-30,iOS,9a37f739-c06a-4dbb-bdec-78feaf158fd3,iPad; CPU iPad OS 3_1_3 like Mac OS X,-1.0788464479627624,110.10661248940836,Kalimantan Barat,Indonesia,2018-11-10
522,98554,Najwa,Susanti,73e021b7-58f9-42cb-9e66-56478a81a626,73e021b7_58f9_42cb_9e66_56478a81a626@zakyfoundation.org,F,2005-01-28,Android,b9f41f95-9dda-447a-a0f3-269f8e7ab286,Android 7.0,-6.232471174891065,106.85936732478454,Jakarta Raya,Indonesia,2021-10-17
523,55896,Yuliana,Nasyidah,cc8b2dcc-7786-4556-ac23-0efad4cc92ee,cc8b2dcc_7786_4556_ac23_0efad4cc92ee@startupcampus.id,F,1998-08-02,Android,75dfcd12-114b-4685-b7c6-b042000222de,Android 3.2.4,-1.9122628432947533,101.09078606300018,Sumatera Barat,Indonesia,2021-07-31
524,38530,Joko,Zulkarnain,bfeef48c-a7d3-4cea-90b0-0a0a254fa95f,bfeef48c_a7d3_4cea_90b0_0a0a254fa95f@startupcampus.id,M,2005-03-31,Android,b11b6a82-af9b-4127-a069-329f47ad8cf9,Android 4.1,-8.432325460116683,116.5541352144803,Nusa Tenggara Barat,Indonesia,2020-11-07
525,27616,Kusuma,Saragih,f188d78d-81a7-4bd5-8328-a00518bd0c91,f188d78d_81a7_4bd5_8328_a00518bd0c91@startupcampus.id,M,2001-09-11,Android,7e761294-5e43-4a7b-9ccf-87c083e8ebbe,Android 4.4,-5.064800216691751,105.81859344458096,Lampung,Indonesia,2019-07-13
526,79723,Betania,Mardhiyah,717b4a72-a0e9-4f1e-a0c0-f31cf957758f,717b4a72_a0e9_4f1e_a0c0_f31cf957758f@startupcampus.id,F,1984-09-30,iOS,75db4143-d9f4-4a25-9c20-011c5bf0a40a,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,-4.029113998698147,105.11852592648216,Lampung,Indonesia,2021-06-21
527,44445,Puspa,Fujiati,05150a63-00c4-4ca1-9a5a-7f5bae8206cf,05150a63_00c4_4ca1_9a5a_7f5bae8206cf@startupcampus.id,F,1993-08-18,iOS,89b6e9a2-557b-4a0a-9cd6-7ac73892f40a,iPad; CPU iPad OS 5_1_1 like Mac OS X,-7.938840288864974,110.66919340251025,Yogyakarta,Indonesia,2022-04-12
528,83309,Viktor,Gunawan,2abe5189-ed85-435a-addd-aadd814b6690,2abe5189_ed85_435a_addd_aadd814b6690@startupcampus.id,M,1995-07-08,Android,4e50daf9-be67-4a1d-b5b1-9b2fc2eb45a0,Android 7.1,-6.158285513904374,106.97042225848335,Jakarta Raya,Indonesia,2022-05-22
529,96863,Halima,Zulaika,86298419-a01f-43b5-96f6-48ce74c8594d,86298419_a01f_43b5_96f6_48ce74c8594d@startupcampus.id,F,1994-04-15,iOS,3f6fe78e-4a8b-4c2d-825d-276b90136dec,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-4.138879727920584,105.77497599631864,Lampung,Indonesia,2021-11-13
530,96023,Olivia,Nasyiah,8017632f-8703-4191-9c07-372f97aa93c7,8017632f_8703_4191_9c07_372f97aa93c7@startupcampus.id,F,1999-02-07,iOS,6ef1150b-b7cd-464b-a28b-6f808d871666,iPhone; CPU iPhone OS 14_2 like Mac OS X,-6.673587532865831,111.47162182188488,Jawa Tengah,Indonesia,2022-01-08
531,84445,Puji,Wastuti,6f7d2c46-1ec5-4edd-b158-67c9def385ab,6f7d2c46_1ec5_4edd_b158_67c9def385ab@startupcampus.id,F,1989-09-09,Android,f415ccff-d3da-4023-bb33-1fccc64fac87,Android 4.1.2,-7.431674507703084,112.03466451930072,Jawa Timur,Indonesia,2018-07-14
532,2822,Yani,Pertiwi,c423477f-0824-40b3-8b7c-279966dadc53,c423477f_0824_40b3_8b7c_279966dadc53@startupcampus.id,F,1993-02-14,Android,b7062737-fbe9-4b9e-a92c-f83c3aa84bc5,Android 2.3.4,-7.926786644758376,113.23796538711602,Jawa Timur,Indonesia,2016-11-20
533,19010,Kemba,Rajasa,d22466a2-2870-4706-a3a9-6ed6b8bcfbec,d22466a2_2870_4706_a3a9_6ed6b8bcfbec@startupcampus.id,M,1984-02-28,Android,9b5cce66-4742-4122-bf99-0ad0ff6bca8c,Android 2.0.1,-6.205241409854769,106.86281698732736,Jakarta Raya,Indonesia,2022-05-29
534,78917,Queen,Purnawati,3aaf5ae7-1497-4483-8dbc-af58d92e706e,3aaf5ae7_1497_4483_8dbc_af58d92e706e@zakyfoundation.org,F,1989-07-10,Android,59f5556b-ff32-45e8-a02e-f8aa4e7fb964,Android 10,-3.503398337278405,114.56548850882966,Kalimantan Selatan,Indonesia,2021-05-19
535,67892,Pranata,Maulana,1564eb74-9cea-4c72-aa31-841465848fe4,1564eb74_9cea_4c72_aa31_841465848fe4@zakyfoundation.org,M,1997-07-06,Android,1c8e4125-17d8-4ae9-b0c6-bd52f275cf94,Android 3.2.3,-8.225788059295432,112.84979220225628,Jawa Timur,Indonesia,2021-12-03
536,23885,Murti,Prayoga,65af073f-c423-47f2-9f7b-1451c4953b12,65af073f_c423_47f2_9f7b_1451c4953b12@startupcampus.id,M,1990-05-19,iOS,dc747cbe-740d-4dee-be70-b42d54f91100,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-3.9728999351592336,103.1803629775298,Sumatera Selatan,Indonesia,2018-03-25
537,18735,Keisha,Suryatmi,8d254687-088c-43bb-9225-9df06bb67456,8d254687_088c_43bb_9225_9df06bb67456@startupcampus.id,F,1987-11-09,Android,024f08d5-cf39-4818-845d-06060ad488cb,Android 2.2,-6.274347133900733,106.82387981576234,Jakarta Raya,Indonesia,2020-06-27
538,34926,Vicky,Mandasari,11d8f514-1600-4066-a9a1-07f1d4113b6a,11d8f514_1600_4066_a9a1_07f1d4113b6a@zakyfoundation.org,F,1991-05-20,iOS,df749d7a-5836-48ff-94f1-50b07501117b,iPad; CPU iPad OS 10_3_3 like Mac OS X,-6.042964886566142,107.33293217443702,Jawa Barat,Indonesia,2017-04-30
539,47782,Icha,Hartati,af2d0956-3222-4a98-b1fb-e0ac0e8c77f2,af2d0956_3222_4a98_b1fb_e0ac0e8c77f2@zakyfoundation.org,F,1999-07-15,Android,1808188b-0200-4dad-943b-f555280adde6,Android 5.1,-4.703571383499526,105.74756920979162,Lampung,Indonesia,2020-07-12
540,34227,Jumari,Mahendra,e3f8a7a6-bd13-453e-b26c-1f1aa169e5d9,e3f8a7a6_bd13_453e_b26c_1f1aa169e5d9@zakyfoundation.org,M,1989-05-03,Android,33e10f96-0d56-469b-8b9e-dca171b7f9a3,Android 4.3.1,-6.219372274191284,106.74994493995304,Jakarta Raya,Indonesia,2020-03-22
541,16693,Tami,Lailasari,f4964e38-6ed7-459f-97ed-67151f16e00a,f4964e38_6ed7_459f_97ed_67151f16e00a@startupcampus.id,F,1990-09-15,Android,d520c86f-d8ba-4b1a-9958-a1c2ce36154c,Android 2.3.5,-6.152832256548561,106.83590732347103,Jakarta Raya,Indonesia,2018-11-04
542,31979,Saiful,Hakim,9618ca82-65d8-4581-b79b-d9f5b5cb7f71,9618ca82_65d8_4581_b79b_d9f5b5cb7f71@startupcampus.id,M,1995-07-15,Android,1c3516df-b94e-4f0a-98e4-ddf58999fb1c,Android 2.2.2,-8.293568526757422,114.36063960447736,Jawa Timur,Indonesia,2019-06-16
543,47869,Eva,Nasyidah,e9b30d7d-c00c-4933-aa8f-6a53f095b491,e9b30d7d_c00c_4933_aa8f_6a53f095b491@startupcampus.id,F,1988-02-24,Android,e9c69a52-aef3-45ab-b7cb-31d912b3a3ed,Android 7.1,-7.816126867932748,110.28748383915396,Yogyakarta,Indonesia,2020-07-25
544,13373,Cindy,Anggraini,de369061-5a13-4472-85b0-9b427ca5537b,de369061_5a13_4472_85b0_9b427ca5537b@startupcampus.id,F,2001-08-11,Android,06e9b794-7156-4310-9268-e09f65e06c4a,Android 2.3.2,-7.8113125834529775,110.30347409478358,Yogyakarta,Indonesia,2019-05-05
545,33021,Clara,Safitri,40b928fe-e33e-446d-af5c-50ff0e31c7a9,40b928fe_e33e_446d_af5c_50ff0e31c7a9@zakyfoundation.org,F,1991-08-14,Android,ba2dfd64-63fd-45eb-bbce-06e5a2fc46ad,Android 4.2.2,-6.201897339097287,106.7416618656914,Jakarta Raya,Indonesia,2020-05-23
546,9310,Humaira,Usada,be134902-9532-4f26-8f9f-07b1363414a2,be134902_9532_4f26_8f9f_07b1363414a2@zakyfoundation.org,F,1999-01-15,Android,b6a8a7c4-285c-46e1-88fb-663c9134fd4b,Android 4.4.1,-5.088237283190768,104.13678148952717,Lampung,Indonesia,2022-03-19
547,61695,Lidya,Purwanti,fed7cbbd-d352-4379-b095-0357ccea8cc9,fed7cbbd_d352_4379_b095_0357ccea8cc9@zakyfoundation.org,F,1993-05-21,Android,a0edcb03-c504-43e0-a99c-9ac85597949b,Android 7.1.1,-6.54424160606576,106.54755467188852,Jawa Barat,Indonesia,2022-07-03
548,40717,Padmi,Widiastuti,026eb8cf-f928-4985-a4ba-25b8e105dda1,026eb8cf_f928_4985_a4ba_25b8e105dda1@startupcampus.id,F,1988-03-22,Android,f1ac3741-a265-4749-be77-60f96f29e6be,Android 4.3,1.200708172953549,99.48406383188411,Sumatera Utara,Indonesia,2018-03-03
549,35421,Ulva,Andriani,6a7b1eba-2586-4d53-b387-2fa533197b31,6a7b1eba_2586_4d53_b387_2fa533197b31@startupcampus.id,F,1978-05-04,Android,6e65272c-75cc-459a-a96e-1e3bc13c9d36,Android 7.1.1,-3.842818618587781,115.3708392490055,Kalimantan Selatan,Indonesia,2022-07-05
550,43953,Dewi,Wulandari,98126654-bf53-4fe2-b9dd-aac7565a6a09,98126654_bf53_4fe2_b9dd_aac7565a6a09@zakyfoundation.org,F,1988-07-15,Android,a3efdcb7-42df-4d98-b830-38178876c82c,Android 7.1.2,-2.003043299175477,111.35313277790056,Kalimantan Tengah,Indonesia,2018-11-14
551,87004,Puput,Sudiati,50118ad0-fcfc-45b7-9518-9cc6554feb0e,50118ad0_fcfc_45b7_9518_9cc6554feb0e@startupcampus.id,F,1992-08-02,Android,dc555c20-ad84-467a-a731-98ee234f2d01,Android 3.2.4,-6.775410315557884,111.3173707225852,Jawa Tengah,Indonesia,2021-11-20
552,62355,Karta,Mahendra,c0d81470-1251-4aec-87a6-0b94b05d7668,c0d81470_1251_4aec_87a6_0b94b05d7668@startupcampus.id,M,1993-06-10,iOS,53574abb-d015-4860-9b7d-ef9182ccab59,iPad; CPU iPad OS 7_1_2 like Mac OS X,-8.435029448744146,112.6639273312936,Jawa Timur,Indonesia,2019-06-19
553,13447,Dagel,Maheswara,72b92d07-4cad-4019-95cc-06ee0daf2119,72b92d07_4cad_4019_95cc_06ee0daf2119@startupcampus.id,M,1989-02-10,iOS,aeee9fdd-de4c-4f2e-80e8-2c89bf4f4c62,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-1.144025398414188,110.2934053850732,Kalimantan Barat,Indonesia,2017-10-07
554,27896,Wirda,Mayasari,a3a1252f-52cc-433d-a4bc-e9d7ecf94b8a,a3a1252f_52cc_433d_a4bc_e9d7ecf94b8a@startupcampus.id,F,2001-07-14,Android,6cc0db3d-3d32-4b0b-8312-d9da49b8f57c,Android 11,-7.253681702671979,109.1628748742956,Jawa Tengah,Indonesia,2019-02-23
555,48264,Titi,Zulaika,9fb1a984-b7d3-42c6-bb72-073627b7c7a7,9fb1a984_b7d3_42c6_bb72_073627b7c7a7@zakyfoundation.org,F,1991-10-16,iOS,ebd71246-7f80-4295-8a0f-ed7d633d1f34,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,-7.311381494592144,110.04246683404386,Jawa Tengah,Indonesia,2019-02-13
556,39650,Dina,Rahimah,759b1581-4aed-4ea4-8d05-296f2641bcb6,759b1581_4aed_4ea4_8d05_296f2641bcb6@zakyfoundation.org,F,1996-08-10,Android,58670f8a-e0bf-413d-97d9-f4e3cb09b66e,Android 4.4.2,-0.1340528707869257,111.48150406942077,Kalimantan Barat,Indonesia,2019-09-08
557,37463,Paulin,Astuti,e4b790ce-808f-4639-8ef5-0b9cf02883ba,e4b790ce_808f_4639_8ef5_0b9cf02883ba@zakyfoundation.org,F,2000-02-10,iOS,5e9cdb8e-7059-4016-99ed-d9683dc7a185,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,-7.219530986310582,112.64043698340753,Jawa Timur,Indonesia,2019-09-14
558,92012,Zelaya,Widiastuti,40849ccc-5139-4f9b-a065-a540fe2b1b81,40849ccc_5139_4f9b_a065_a540fe2b1b81@startupcampus.id,F,1997-11-11,Android,0c507706-a875-4807-b876-589a454b1371,Android 4.4.2,-6.34369063359118,106.81825194662484,Jakarta Raya,Indonesia,2018-10-21
559,29618,Intan,Rahimah,9747aea4-00e5-40fe-b7b5-c47b05b3f475,9747aea4_00e5_40fe_b7b5_c47b05b3f475@startupcampus.id,F,1997-10-13,Android,7c824dec-9929-42ef-8bd8-ef60c569baa7,Android 3.1,-1.1526762745646175,111.23554615826512,Kalimantan Barat,Indonesia,2021-05-31
560,45892,Vega,Pradana,c5af0c75-466d-4f5b-a876-49b9a911f917,c5af0c75_466d_4f5b_a876_49b9a911f917@startupcampus.id,M,2005-06-02,Android,e56a69e5-68f7-4880-92d6-445558c4a8b3,Android 5.0,-7.219273826776109,107.52401060447642,Jawa Barat,Indonesia,2017-02-19
561,17276,Mutia,Hasanah,c939a8c4-42e4-49db-82ac-cbeac5661818,c939a8c4_42e4_49db_82ac_cbeac5661818@zakyfoundation.org,F,2011-01-13,Android,c5a0122c-638b-4db1-b382-d904cbced855,Android 2.0.1,-7.293319753900272,109.87424007131337,Jawa Tengah,Indonesia,2022-01-23
562,96516,Raditya,Tamba,2a703f00-0dad-41bd-ab7b-493e9c6db460,2a703f00_0dad_41bd_ab7b_493e9c6db460@zakyfoundation.org,M,1994-06-06,Android,25978835-c5af-4f58-af8e-512b1d6b044a,Android 1.6,-2.5815571240942834,110.49507403447384,Kalimantan Barat,Indonesia,2019-03-17
563,78597,Lili,Kusmawati,8edb6187-5b2e-4ffe-85fb-aa617b1b6606,8edb6187_5b2e_4ffe_85fb_aa617b1b6606@zakyfoundation.org,F,1999-06-17,Android,51a3a962-b5ed-4ee6-9538-ddc2db52fb8b,Android 7.1.1,-6.224239936905349,106.85323703650424,Jakarta Raya,Indonesia,2019-07-28
564,26836,Gabriella,Riyanti,c35cd28e-e80a-471a-aeab-0e75e7ece5fa,c35cd28e_e80a_471a_aeab_0e75e7ece5fa@startupcampus.id,F,1991-09-18,Android,ccaab427-fc1b-40b6-9524-074dbee6572b,Android 5.1,1.0599823667245207,112.0956787865352,Kalimantan Barat,Indonesia,2016-07-03
565,61188,Atmaja,Dongoran,fd07d57d-19ec-4089-a8ab-b60a6010ba4c,fd07d57d_19ec_4089_a8ab_b60a6010ba4c@startupcampus.id,M,1993-05-28,iOS,7c1d12f6-ca1f-4651-9241-afc684a08ff5,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,0.5971459396769596,124.03987104700995,Sulawesi Utara,Indonesia,2019-06-17
566,74700,Purwanto,Prabowo,f62ec3e1-7ead-4d26-a399-f3277a986d10,f62ec3e1_7ead_4d26_a399_f3277a986d10@zakyfoundation.org,M,1995-10-18,Android,2fb6f971-2cb4-48e9-bec8-01061b1f72f0,Android 11,-8.156843225204938,115.35239576782811,Bali,Indonesia,2021-05-09
567,39460,Gasti,Padmasari,d6152534-a536-403b-b5f0-e77e44655d5a,d6152534_a536_403b_b5f0_e77e44655d5a@startupcampus.id,F,1989-03-16,Android,27a43f61-3097-4a72-8576-588697e6e789,Android 3.2.5,-7.048277821609005,108.06529047828406,Jawa Barat,Indonesia,2016-10-29
568,99224,Kasiyah,Nuraini,875db588-5c47-43c4-94dc-772b337c7e30,875db588_5c47_43c4_94dc_772b337c7e30@startupcampus.id,F,1989-02-04,iOS,2b8ee8c8-b3f7-4eaa-a484-df31a8220156,iPhone; CPU iPhone OS 14_2 like Mac OS X,-7.840572726882783,110.42664413184863,Yogyakarta,Indonesia,2020-09-24
569,58546,Emas,Uwais,52878633-57fe-444e-bcbf-0803210d2c0f,52878633_57fe_444e_bcbf_0803210d2c0f@startupcampus.id,M,1987-06-21,Android,5ee8b1c2-bd40-4676-9b44-3f9a474cb290,Android 4.0.1,3.603170248283213,97.32293204719385,Aceh,Indonesia,2019-04-27
570,88509,Satya,Januar,8af2b485-81d6-4947-a928-e508a4d50e4e,8af2b485_81d6_4947_a928_e508a4d50e4e@startupcampus.id,M,1995-01-06,Android,35cf9b7a-d58a-42b7-a554-4fa1462b8339,Android 4.1,-6.800650521140589,111.1194983048076,Jawa Tengah,Indonesia,2019-07-27
571,29963,Opung,Wijaya,ab8a7621-cff9-4aff-b9a5-7755a0dcdc02,ab8a7621_cff9_4aff_b9a5_7755a0dcdc02@startupcampus.id,M,2005-03-10,Android,bf42f1f0-4885-4226-9aa8-72ea075afb58,Android 2.0.1,-6.572740725164691,107.59872684424838,Jawa Barat,Indonesia,2021-07-18
572,48576,Laswi,Thamrin,6df6d57f-d633-43fc-891e-67728734da25,6df6d57f_d633_43fc_891e_67728734da25@zakyfoundation.org,M,2001-05-16,Android,688833ad-3dbf-4a83-9f21-0ac8bbb495ad,Android 6.0,-7.095665818178551,111.11120604977852,Jawa Tengah,Indonesia,2021-01-31
573,56339,Lintang,Laksmiwati,d5893683-f7e4-400f-8c6d-402a943eb003,d5893683_f7e4_400f_8c6d_402a943eb003@startupcampus.id,F,1991-10-24,Android,ec29775c-a619-4073-9bf9-5d7c2879c9a2,Android 3.2.4,-6.533503894481528,106.7026649775077,Jawa Barat,Indonesia,2021-08-22
574,73435,Lembah,Santoso,06f91b6b-6624-41ac-9607-0247a4178ea0,06f91b6b_6624_41ac_9607_0247a4178ea0@zakyfoundation.org,M,1990-12-31,Android,68288bf6-2a3c-43b1-ba0a-099a002ae73e,Android 4.4.3,-5.7668709232336575,104.46795387274238,Lampung,Indonesia,2020-02-08
575,16129,Diah,Laksita,842eaea8-db23-4787-a9e8-db8c816e643a,842eaea8_db23_4787_a9e8_db8c816e643a@zakyfoundation.org,F,1985-01-29,Android,9701a32b-ce82-42ea-9866-9163075743bf,Android 4.1.2,-7.720707332569159,110.15190903473362,Yogyakarta,Indonesia,2018-09-09
576,76609,Hardana,Winarno,ae59a3b6-853d-4233-b62a-a22c7fb66772,ae59a3b6_853d_4233_b62a_a22c7fb66772@startupcampus.id,M,1991-11-26,Android,1ab2b61b-f7a5-43a7-9e38-a5697132c90f,Android 2.2.3,1.39802410668546,127.97095214078315,Maluku Utara,Indonesia,2019-01-05
577,26072,Niyaga,Hardiansyah,644faf7a-612c-482e-a9f7-8342e2771f19,644faf7a_612c_482e_a9f7_8342e2771f19@zakyfoundation.org,M,1991-03-12,Android,67af39d3-9e45-4211-84e3-4b362ab016ef,Android 2.1,-8.332153631633904,113.5989417774932,Jawa Timur,Indonesia,2016-07-30
578,90276,Bella,Safitri,1bc28fba-7912-4c97-923b-d6c54a1761fe,1bc28fba_7912_4c97_923b_d6c54a1761fe@zakyfoundation.org,F,2001-07-03,Android,ffe31215-e419-49b0-abf1-a385e65c55e7,Android 2.2.2,-6.201009296388594,106.92490885784012,Jakarta Raya,Indonesia,2022-06-19
579,97400,Vanesa,Mandasari,cefef786-c8bd-4347-86a6-8986da678df9,cefef786_c8bd_4347_86a6_8986da678df9@startupcampus.id,F,1990-11-18,Android,84eb16be-593f-4b43-8808-a8ff19d9e302,Android 4.2.2,-8.02285094648797,110.55733870259404,Yogyakarta,Indonesia,2022-06-12
580,84355,Estiawan,Iswahyudi,626a7695-9af6-463f-9ec8-3c8098995570,626a7695_9af6_463f_9ec8_3c8098995570@startupcampus.id,M,2000-02-23,Android,9c89e376-c27d-4462-ab2f-b99419f8c797,Android 4.0,-6.169364045662672,106.9366568711092,Jakarta Raya,Indonesia,2021-02-27
581,38884,Ridwan,Maheswara,514b596a-8c27-40bb-babf-e24e9967f564,514b596a_8c27_40bb_babf_e24e9967f564@startupcampus.id,M,2000-06-16,iOS,78afd2b0-0bd4-41a5-ae1c-9cd02ef025ce,iPad; CPU iPad OS 5_1_1 like Mac OS X,-2.5154522716656853,115.98755921323944,Kalimantan Selatan,Indonesia,2019-05-04
582,71257,Muhammad,Maheswara,7f671278-aa3a-4577-a6db-e85d3d70510f,7f671278_aa3a_4577_a6db_e85d3d70510f@startupcampus.id,M,1990-11-23,iOS,6c468294-9efc-4d96-bbd2-9df9879db891,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,-7.781053599681519,110.1912029953971,Yogyakarta,Indonesia,2019-06-02
583,71301,Kayla,Sudiati,b17f4b95-3d79-4236-b91e-62bdf4bd2327,b17f4b95_3d79_4236_b91e_62bdf4bd2327@startupcampus.id,F,2004-09-03,Android,fd42e9fb-e3b9-4fa1-810c-27bdce75553a,Android 7.1,-7.080380388262078,108.90847404086163,Jawa Tengah,Indonesia,2017-07-30
584,13828,Raharja,Januar,3743a1e7-a96e-49cc-9564-e444595809b6,3743a1e7_a96e_49cc_9564_e444595809b6@zakyfoundation.org,M,1996-06-01,Android,d70a6f78-23e7-4fb3-9a47-bb226759f3db,Android 6.0.1,-3.368839444848123,115.33886776069824,Kalimantan Selatan,Indonesia,2017-07-31
585,22510,Puti,Winarsih,08a12c75-6d89-440c-ac64-30d51f49efe3,08a12c75_6d89_440c_ac64_30d51f49efe3@startupcampus.id,F,1984-04-16,Android,73c347ca-80e4-49a9-928b-fdea10f43b4c,Android 3.0,-5.998717946253981,134.67400229903114,Maluku,Indonesia,2020-06-04
586,88010,Jaya,Mahendra,e422b129-501b-491d-800d-a4e59b326efa,e422b129_501b_491d_800d_a4e59b326efa@startupcampus.id,M,1994-01-14,Android,e7ec7667-0f68-4181-b077-005cb26910de,Android 4.2.2,-6.110331698602281,106.91105898767566,Jakarta Raya,Indonesia,2021-02-04
587,86594,Salwa,Widiastuti,238b4a18-3ed3-4ccd-b7d0-a233422adf6e,238b4a18_3ed3_4ccd_b7d0_a233422adf6e@startupcampus.id,F,2000-10-21,iOS,9d1e34f7-59fa-4f9f-92d6-819e8fa8db4f,iPad; CPU iPad OS 7_1_2 like Mac OS X,1.438203507858237,118.08255011721364,Kalimantan Timur,Indonesia,2021-01-01
588,3547,Ira,Lailasari,f2762882-a3ac-42b6-81b3-2133201b07bd,f2762882_a3ac_42b6_81b3_2133201b07bd@startupcampus.id,F,1990-07-30,Android,fb4c77e9-8476-4f7a-a056-1365aa86525c,Android 2.1,-6.10584215066867,106.7733814799524,Jakarta Raya,Indonesia,2021-08-20
589,71608,Zizi,Lailasari,ceb8d170-b5bf-49f8-905c-085eb4ba8c58,ceb8d170_b5bf_49f8_905c_085eb4ba8c58@zakyfoundation.org,F,1998-07-08,Android,5fb85785-493d-4894-a3fa-b7ed43fc445b,Android 7.1,-7.250634647998207,111.48197115319049,Jawa Tengah,Indonesia,2022-02-27
590,67897,Ophelia,Mandasari,423912af-02f3-498d-ae74-608a6cea7b9d,423912af_02f3_498d_ae74_608a6cea7b9d@zakyfoundation.org,F,2006-06-15,Android,c7bc6c66-fd1d-4a84-bb11-496c8b344f7b,Android 6.0.1,-8.001172315924707,111.7899726247764,Jawa Timur,Indonesia,2021-05-15
591,93506,Sidiq,Saragih,75d0d7f4-9f45-49b6-ac2e-aa2eabaaccea,75d0d7f4_9f45_49b6_ac2e_aa2eabaaccea@startupcampus.id,M,1996-11-09,Android,a5a072d5-0b5c-4a04-9020-1675883e8254,Android 5.0,-2.5869361392190164,112.89869784365835,Kalimantan Tengah,Indonesia,2016-12-15
592,56488,Amalia,Permata,dab8a250-ce0f-4a06-ab8a-858d99cfed1a,dab8a250_ce0f_4a06_ab8a_858d99cfed1a@zakyfoundation.org,F,1985-07-21,Android,a2f12cb4-9831-46e8-8982-8463ecb5cb2f,Android 1.5,-6.166298730018432,106.7116276558009,Jakarta Raya,Indonesia,2022-07-28
593,75231,Titin,Uyainah,dabefce7-602b-4c43-88c0-288839a3e480,dabefce7_602b_4c43_88c0_288839a3e480@startupcampus.id,F,1997-04-26,Android,cd4158f4-7965-4208-a225-4e2cbbe92afa,Android 6.0,-7.75963483978842,113.11637421357278,Jawa Timur,Indonesia,2022-06-05
594,46786,Tirtayasa,Prayoga,ffe74f61-19eb-4717-97ce-70cf686308d9,ffe74f61_19eb_4717_97ce_70cf686308d9@startupcampus.id,M,1997-05-23,Android,67c1e196-dd85-4c3c-8691-ed765cdaa55d,Android 4.0,-8.018660582869543,110.59651476934202,Yogyakarta,Indonesia,2020-12-30
595,56779,Purwa,Prayoga,ce770d44-1b3c-4d70-9f90-d5ae32e00cea,ce770d44_1b3c_4d70_9f90_d5ae32e00cea@zakyfoundation.org,M,1993-07-15,iOS,40772dfa-9989-466f-81ef-8149299406ec,iPad; CPU iPad OS 9_3_6 like Mac OS X,-2.406735041927293,116.478474611888,Kalimantan Selatan,Indonesia,2022-02-19
596,13986,Lurhur,Tamba,6c9b7b80-e62a-4c36-826e-8743650bbf46,6c9b7b80_e62a_4c36_826e_8743650bbf46@startupcampus.id,M,2001-04-30,Android,9aba4399-f89b-4d49-b959-28ad498a269f,Android 9,-8.500479779933567,115.4723218317098,Bali,Indonesia,2022-04-08
597,88149,Caket,Maheswara,0f6eb736-7b7c-4904-b6f8-e1db4d4f1a74,0f6eb736_7b7c_4904_b6f8_e1db4d4f1a74@startupcampus.id,M,1995-01-05,Android,50500952-40fa-4fcd-b2d5-282881540f81,Android 4.4.4,-6.170762327690434,106.79684248262076,Jakarta Raya,Indonesia,2022-03-31
598,40952,Kasusra,Simanjuntak,14049cf3-872e-496a-b22c-98b8a4d4e8fb,14049cf3_872e_496a_b22c_98b8a4d4e8fb@zakyfoundation.org,M,1996-11-11,Android,53975a24-b850-4bff-bf2f-8c0d030ae463,Android 2.0.1,-6.526877235899376,106.93416159821167,Jawa Barat,Indonesia,2021-12-11
